record_ID,units_sold
230203,11.0
230205,20.0
230207,17.0
230209,15.0
230213,120.0
230214,80.0
230215,41.0
230216,40.0
230217,46.0
230218,66.0
230222,61.0
230223,37.0
230224,51.0
230225,22.0
230226,9.0
230227,37.0
230228,43.0
230230,46.0
230231,43.0
230232,80.0
230234,80.0
230235,29.0
230238,33.0
230239,38.0
230242,53.0
230243,21.0
230244,49.0
230247,28.0
230248,18.0
230249,9.0
230252,39.0
230255,161.0
230256,85.0
230257,35.0
230259,37.0
230260,55.0
230261,82.0
230264,86.0
230265,44.0
230266,61.0
230267,18.0
230269,25.0
230270,27.0
230271,19.0
230273,47.0
230274,77.0
230276,18.0
230277,35.0
230282,24.0
230283,15.0
230286,9.0
230287,81.0
230288,21.0
230289,22.0
230290,9.0
230292,15.0
230294,30.0
230296,28.0
230299,33.0
230300,34.0
230303,11.0
230304,18.0
230305,58.0
230306,18.0
230307,42.0
230308,21.0
230309,17.0
230310,33.0
230311,39.0
230312,23.0
230314,14.0
230315,21.0
230316,10.0
230317,20.0
230318,18.0
230322,19.0
230323,42.0
230324,23.0
230325,11.0
230326,12.0
230327,9.0
230328,47.0
230329,30.0
230330,25.0
230333,26.0
230334,25.0
230335,15.0
230338,165.0
230339,78.0
230340,50.0
230341,32.0
230342,15.0
230343,67.0
230344,94.0
230345,128.0
230347,11.0
230348,16.0
230349,174.0
230350,91.0
230351,143.0
230352,31.0
230353,17.0
230356,70.0
230357,64.0
230358,25.0
230360,81.0
230361,96.0
230362,5.0
230363,25.0
230364,28.0
230366,59.0
230367,39.0
230368,19.0
230370,44.0
230371,45.0
230372,52.0
230373,20.0
230376,33.0
230377,43.0
230378,50.0
230379,44.0
230380,26.0
230381,17.0
230383,75.0
230384,59.0
230385,85.0
230386,67.0
230387,26.0
230388,41.0
230389,43.0
230390,59.0
230394,44.0
230395,60.0
230396,55.0
230397,49.0
230398,36.0
230402,58.0
230403,3.0
230405,200.0
230406,122.0
230407,81.0
230410,89.0
230411,97.0
230412,129.0
230413,16.0
230416,152.0
230417,73.0
230418,113.0
230419,28.0
230423,77.0
230424,92.0
230425,46.0
230427,69.0
230428,156.0
230429,23.0
230432,79.0
230433,63.0
230434,18.0
230435,18.0
230436,36.0
230437,43.0
230438,13.0
230439,14.0
230440,17.0
230441,124.0
230442,29.0
230443,52.0
230444,37.0
230445,31.0
230447,49.0
230448,79.0
230449,56.0
230451,34.0
230452,44.0
230453,6.0
230455,15.0
230459,26.0
230460,22.0
230461,7.0
230462,8.0
230463,67.0
230464,32.0
230465,24.0
230466,5.0
230467,25.0
230468,65.0
230469,31.0
230472,27.0
230474,42.0
230475,52.0
230477,26.0
230478,37.0
230479,25.0
230481,20.0
230483,41.0
230484,40.0
230485,23.0
230487,19.0
230488,19.0
230489,13.0
230492,52.0
230493,50.0
230494,8.0
230496,25.0
230497,38.0
230498,42.0
230499,16.0
230500,22.0
230501,23.0
230502,73.0
230503,24.0
230504,36.0
230505,23.0
230506,16.0
230507,32.0
230508,26.0
230509,21.0
230511,25.0
230512,26.0
230514,154.0
230515,107.0
230516,24.0
230517,45.0
230518,60.0
230519,94.0
230521,17.0
230522,75.0
230523,38.0
230524,62.0
230525,18.0
230526,10.0
230527,44.0
230528,34.0
230531,49.0
230532,88.0
230538,57.0
230539,47.0
230540,18.0
230541,45.0
230542,41.0
230543,90.0
230547,56.0
230548,37.0
230549,61.0
230550,46.0
230551,24.0
230554,61.0
230555,5.0
230556,34.0
230557,30.0
230558,12.0
230559,37.0
230560,61.0
230561,31.0
230565,80.0
230566,46.0
230567,75.0
230568,38.0
230569,99.0
230570,45.0
230572,70.0
230573,69.0
230576,40.0
230577,11.0
230578,25.0
230579,24.0
230580,5.0
230583,75.0
230584,20.0
230585,44.0
230586,18.0
230587,17.0
230588,29.0
230589,47.0
230590,27.0
230591,12.0
230592,18.0
230593,27.0
230595,11.0
230597,139.0
230598,86.0
230599,43.0
230602,58.0
230603,67.0
230604,96.0
230607,99.0
230608,47.0
230609,88.0
230610,15.0
230611,10.0
230613,46.0
230614,43.0
230615,20.0
230617,68.0
230618,101.0
230620,11.0
230623,15.0
230624,47.0
230625,23.0
230627,21.0
230628,31.0
230629,31.0
230633,80.0
230634,21.0
230635,44.0
230636,23.0
230637,20.0
230638,34.0
230639,34.0
230640,24.0
230643,25.0
230644,13.0
230645,10.0
230646,18.0
230647,18.0
230648,21.0
230649,23.0
230650,19.0
230654,23.0
230655,43.0
230658,11.0
230659,7.0
230662,184.0
230663,85.0
230664,51.0
230667,66.0
230668,82.0
230669,117.0
230672,16.0
230673,111.0
230674,62.0
230675,80.0
230676,20.0
230677,10.0
230678,67.0
230679,49.0
230680,25.0
230682,47.0
230683,84.0
230684,17.0
230687,73.0
230688,81.0
230689,24.0
230690,6.0
230692,25.0
230693,57.0
230694,41.0
230695,14.0
230696,19.0
230697,14.0
230698,93.0
230699,30.0
230700,42.0
230701,23.0
230702,18.0
230703,37.0
230704,43.0
230705,24.0
230706,17.0
230707,25.0
230708,22.0
230710,7.0
230711,5.0
230712,18.0
230713,35.0
230714,30.0
230717,29.0
230718,27.0
230719,9.0
230720,11.0
230722,84.0
230723,25.0
230724,39.0
230725,12.0
230726,10.0
230728,29.0
230729,53.0
230730,32.0
230732,33.0
230733,34.0
230735,5.0
230736,6.0
230737,11.0
230738,273.0
230739,225.0
230740,65.0
230741,27.0
230743,71.0
230744,104.0
230745,196.0
230749,218.0
230750,88.0
230751,168.0
230752,34.0
230753,19.0
230755,106.0
230756,63.0
230757,38.0
230758,39.0
230759,68.0
230760,146.0
230761,9.0
230762,41.0
230764,13.0
230765,101.0
230766,79.0
230768,42.0
230769,50.0
230770,73.0
230773,17.0
230774,58.0
230775,30.0
230776,56.0
230777,10.0
230778,7.0
230779,52.0
230780,27.0
230783,50.0
230784,54.0
230788,189.0
230789,100.0
230790,66.0
230791,17.0
230793,79.0
230794,91.0
230795,129.0
230797,136.0
230798,70.0
230799,110.0
230800,23.0
230801,11.0
230803,76.0
230804,51.0
230806,46.0
230807,61.0
230808,94.0
230810,29.0
230813,38.0
230817,19.0
230818,27.0
230819,31.0
230820,10.0
230821,11.0
230822,13.0
230823,68.0
230824,21.0
230825,36.0
230826,18.0
230827,10.0
230829,33.0
230830,41.0
230831,27.0
230832,22.0
230833,34.0
230834,30.0
230835,39.0
230836,33.0
230838,11.0
230839,22.0
230840,24.0
230841,8.0
230844,49.0
230845,17.0
230846,28.0
230847,13.0
230850,30.0
230851,19.0
230854,27.0
230857,37.0
230858,24.0
230861,21.0
230862,53.0
230863,39.0
230864,8.0
230867,122.0
230868,43.0
230869,82.0
230870,31.0
230871,31.0
230873,44.0
230874,63.0
230875,32.0
230876,18.0
230877,26.0
230878,31.0
230880,18.0
230881,21.0
230882,25.0
230885,15.0
230886,37.0
230887,22.0
230889,12.0
230890,45.0
230891,17.0
230892,16.0
230893,15.0
230894,26.0
230897,23.0
230902,7.0
230903,16.0
230904,25.0
230905,17.0
230906,7.0
230908,37.0
230909,13.0
230910,22.0
230913,14.0
230914,12.0
230917,10.0
230918,115.0
230919,75.0
230920,33.0
230922,35.0
230923,59.0
230924,90.0
230927,75.0
230928,43.0
230929,59.0
230930,10.0
230932,55.0
230933,25.0
230934,13.0
230935,58.0
230936,65.0
230937,91.0
230938,9.0
230940,66.0
230941,67.0
230942,12.0
230944,33.0
230945,39.0
230946,32.0
230950,41.0
230951,46.0
230952,46.0
230953,32.0
230954,35.0
230955,23.0
230956,33.0
230958,48.0
230959,34.0
230960,31.0
230963,18.0
230964,23.0
230968,76.0
230969,25.0
230970,55.0
230971,18.0
230972,15.0
230973,28.0
230974,42.0
230975,25.0
230977,27.0
230978,44.0
230981,79.0
230982,76.0
230983,37.0
230985,23.0
230986,50.0
230987,45.0
230988,13.0
230989,18.0
230990,18.0
230991,110.0
230992,29.0
230993,61.0
230994,28.0
230995,23.0
230997,47.0
230998,48.0
230999,30.0
231000,26.0
231001,21.0
231002,40.0
231003,7.0
231005,16.0
231006,16.0
231010,17.0
231011,18.0
231015,36.0
231016,12.0
231017,14.0
231020,25.0
231021,14.0
231024,20.0
231025,170.0
231026,111.0
231027,63.0
231029,38.0
231030,48.0
231031,90.0
231035,102.0
231036,56.0
231037,76.0
231038,19.0
231039,18.0
231040,57.0
231041,37.0
231042,19.0
231043,27.0
231044,36.0
231045,73.0
231047,17.0
231052,134.0
231053,93.0
231054,33.0
231057,54.0
231058,64.0
231059,108.0
231060,16.0
231063,62.0
231064,49.0
231065,67.0
231068,53.0
231069,23.0
231070,11.0
231072,73.0
231073,85.0
231074,21.0
231076,75.0
231077,64.0
231078,31.0
231080,24.0
231081,41.0
231082,48.0
231083,13.0
231084,13.0
231085,14.0
231086,105.0
231087,26.0
231088,51.0
231089,30.0
231090,28.0
231091,38.0
231092,61.0
231093,37.0
231094,16.0
231095,28.0
231096,43.0
231097,6.0
231098,11.0
231100,11.0
231101,29.0
231102,24.0
231104,11.0
231105,24.0
231106,24.0
231107,12.0
231109,11.0
231110,57.0
231111,18.0
231112,24.0
231113,23.0
231114,30.0
231115,18.0
231117,25.0
231118,23.0
231119,6.0
231127,26.0
231131,84.0
231132,47.0
231133,24.0
231135,27.0
231136,35.0
231137,69.0
231139,52.0
231140,21.0
231141,41.0
231142,15.0
231144,32.0
231145,27.0
231146,12.0
231149,45.0
231151,8.0
231152,57.0
231153,34.0
231154,12.0
231155,27.0
231156,28.0
231157,7.0
231158,78.0
231159,22.0
231160,39.0
231161,20.0
231162,15.0
231163,31.0
231164,34.0
231165,21.0
231166,29.0
231167,30.0
231168,38.0
231170,10.0
231171,20.0
231172,191.0
231173,143.0
231174,80.0
231177,53.0
231178,77.0
231179,96.0
231182,16.0
231183,128.0
231184,59.0
231185,102.0
231186,28.0
231190,60.0
231191,46.0
231192,47.0
231194,43.0
231195,100.0
231197,19.0
231198,9.0
231200,8.0
231202,11.0
231203,28.0
231205,7.0
231207,67.0
231208,23.0
231209,17.0
231210,19.0
231211,72.0
231212,31.0
231218,87.0
231219,71.0
231220,46.0
231222,43.0
231223,51.0
231224,77.0
231228,57.0
231229,33.0
231230,51.0
231233,34.0
231234,33.0
231236,41.0
231238,77.0
231239,9.0
231241,129.0
231242,84.0
231243,30.0
231244,34.0
231245,42.0
231246,79.0
231248,83.0
231249,36.0
231250,66.0
231251,23.0
231252,19.0
231253,57.0
231254,33.0
231255,19.0
231257,41.0
231258,75.0
231259,5.0
231260,18.0
231263,16.0
231268,32.0
231271,14.0
231272,44.0
231273,23.0
231276,16.0
231278,39.0
231279,25.0
231281,7.0
231282,24.0
231283,68.0
231284,39.0
231285,12.0
231286,12.0
231288,130.0
231289,36.0
231290,76.0
231291,29.0
231292,22.0
231295,41.0
231296,42.0
231297,20.0
231299,53.0
231300,49.0
231304,25.0
231306,9.0
231307,18.0
231308,43.0
231309,35.0
231311,19.0
231312,16.0
231313,42.0
231314,22.0
231315,27.0
231317,10.0
231318,26.0
231319,25.0
231320,13.0
231323,195.0
231324,124.0
231325,27.0
231328,49.0
231329,64.0
231330,105.0
231333,18.0
231334,108.0
231335,40.0
231336,89.0
231337,12.0
231338,6.0
231339,59.0
231340,37.0
231341,15.0
231343,71.0
231344,83.0
231346,8.0
231349,139.0
231350,29.0
231351,9.0
231354,12.0
231355,39.0
231356,20.0
231357,9.0
231358,10.0
231359,8.0
231360,63.0
231361,21.0
231362,32.0
231363,12.0
231364,10.0
231366,43.0
231367,27.0
231368,29.0
231369,27.0
231370,27.0
231372,75.0
231373,47.0
231374,15.0
231375,19.0
231376,30.0
231377,33.0
231378,16.0
231379,16.0
231380,23.0
231381,80.0
231382,18.0
231383,36.0
231384,15.0
231385,13.0
231386,29.0
231387,48.0
231388,28.0
231390,38.0
231391,42.0
231393,10.0
231394,34.0
231395,37.0
231397,23.0
231398,54.0
231399,30.0
231402,52.0
231403,19.0
231404,37.0
231407,21.0
231408,22.0
231412,14.0
231413,7.0
231414,5.0
231415,11.0
231416,70.0
231417,55.0
231418,21.0
231419,22.0
231420,36.0
231421,30.0
231422,8.0
231423,7.0
231424,7.0
231425,54.0
231426,12.0
231427,34.0
231429,13.0
231430,27.0
231431,24.0
231432,16.0
231435,24.0
231436,7.0
231438,10.0
231439,69.0
231440,50.0
231441,28.0
231443,24.0
231444,33.0
231445,58.0
231448,20.0
231449,42.0
231450,23.0
231451,39.0
231452,34.0
231453,12.0
231458,68.0
231459,40.0
231460,24.0
231461,41.0
231462,51.0
231465,36.0
231466,25.0
231467,44.0
231469,27.0
231470,12.0
231474,11.0
231475,73.0
231476,42.0
231477,17.0
231479,26.0
231480,41.0
231481,57.0
231482,79.0
231483,38.0
231484,65.0
231487,29.0
231488,42.0
231489,15.0
231491,27.0
231492,40.0
231493,6.0
231494,13.0
231497,19.0
231498,16.0
231499,13.0
231500,23.0
231505,45.0
231506,24.0
231508,19.0
231509,40.0
231510,21.0
231513,44.0
231514,35.0
231515,9.0
231517,13.0
231519,46.0
231520,18.0
231521,33.0
231522,16.0
231523,14.0
231524,23.0
231525,27.0
231526,14.0
231529,19.0
231531,8.0
231533,33.0
231534,37.0
231535,17.0
231536,8.0
231538,19.0
231539,23.0
231540,31.0
231541,7.0
231543,11.0
231544,76.0
231545,22.0
231546,35.0
231548,8.0
231549,25.0
231550,39.0
231551,24.0
231553,26.0
231554,24.0
231557,19.0
231562,33.0
231563,19.0
231564,17.0
231565,19.0
231566,13.0
231567,49.0
231568,16.0
231569,24.0
231570,18.0
231571,21.0
231575,19.0
231576,29.0
231577,25.0
231578,11.0
231579,13.0
231580,25.0
231581,14.0
231582,7.0
231583,11.0
231584,76.0
231585,19.0
231586,27.0
231587,13.0
231590,43.0
231591,30.0
231594,29.0
231596,59.0
231597,52.0
231600,25.0
231601,26.0
231602,31.0
231603,6.0
231604,9.0
231605,10.0
231606,67.0
231607,25.0
231608,34.0
231609,23.0
231610,17.0
231611,33.0
231612,27.0
231613,20.0
231615,14.0
231616,25.0
231617,12.0
231618,143.0
231619,121.0
231620,43.0
231622,50.0
231623,66.0
231624,91.0
231627,22.0
231628,84.0
231629,56.0
231630,72.0
231633,53.0
231634,33.0
231638,78.0
231642,37.0
231643,30.0
231644,16.0
231646,15.0
231647,31.0
231648,25.0
231651,50.0
231652,16.0
231653,37.0
231654,25.0
231655,20.0
231656,28.0
231657,23.0
231661,18.0
231663,20.0
231664,17.0
231666,7.0
231667,24.0
231668,50.0
231669,30.0
231672,78.0
231673,27.0
231674,33.0
231676,19.0
231677,58.0
231678,24.0
231681,32.0
231684,51.0
231685,42.0
231686,23.0
231688,25.0
231689,47.0
231690,45.0
231691,19.0
231692,18.0
231693,16.0
231694,65.0
231695,32.0
231696,36.0
231697,19.0
231699,33.0
231700,22.0
231701,14.0
231702,26.0
231703,44.0
231704,35.0
231706,60.0
231707,45.0
231710,22.0
231711,35.0
231712,51.0
231714,41.0
231715,20.0
231716,37.0
231719,29.0
231723,32.0
231726,96.0
231727,78.0
231728,22.0
231730,34.0
231731,47.0
231732,65.0
231736,50.0
231737,40.0
231738,54.0
231739,51.0
231740,39.0
231741,19.0
231744,52.0
231746,214.0
231747,117.0
231748,64.0
231751,50.0
231752,54.0
231753,109.0
231755,113.0
231756,52.0
231757,78.0
231758,37.0
231759,18.0
231761,63.0
231762,42.0
231763,30.0
231764,43.0
231765,44.0
231766,142.0
231767,6.0
231768,21.0
231771,223.0
231772,151.0
231773,60.0
231774,14.0
231776,57.0
231777,70.0
231778,125.0
231782,104.0
231783,54.0
231784,82.0
231785,16.0
231786,12.0
231788,69.0
231789,42.0
231790,23.0
231791,33.0
231792,68.0
231793,108.0
231795,17.0
231799,19.0
231800,13.0
231801,8.0
231802,9.0
231803,10.0
231804,32.0
231805,23.0
231808,77.0
231809,25.0
231810,24.0
231811,5.0
231812,20.0
231814,29.0
231817,25.0
231819,24.0
231820,26.0
231822,14.0
231823,23.0
231824,12.0
231827,50.0
231828,35.0
231829,15.0
231832,20.0
231833,44.0
231834,25.0
231836,15.0
231837,14.0
231838,10.0
231841,11.0
231843,19.0
231845,16.0
231847,14.0
231851,119.0
231852,77.0
231853,40.0
231854,38.0
231855,44.0
231856,66.0
231860,59.0
231861,37.0
231862,52.0
231863,20.0
231864,8.0
231865,42.0
231866,39.0
231868,43.0
231869,47.0
231870,74.0
231873,76.0
231874,30.0
231877,32.0
231878,37.0
231881,51.0
231882,21.0
231883,48.0
231886,29.0
231887,18.0
231888,9.0
231891,35.0
231894,164.0
231895,84.0
231896,34.0
231898,29.0
231899,51.0
231900,83.0
231903,86.0
231904,43.0
231905,62.0
231906,19.0
231908,29.0
231909,27.0
231910,18.0
231912,41.0
231913,64.0
231915,17.0
231916,33.0
231921,25.0
231922,15.0
231925,9.0
231926,146.0
231927,21.0
231928,24.0
231929,9.0
231931,15.0
231933,30.0
231935,28.0
231938,31.0
231939,33.0
231942,12.0
231943,20.0
231945,58.0
231946,18.0
231947,41.0
231948,21.0
231949,15.0
231950,32.0
231951,38.0
231952,20.0
231954,14.0
231955,21.0
231957,10.0
231958,18.0
231959,16.0
231963,21.0
231964,41.0
231965,22.0
231966,9.0
231967,11.0
231968,9.0
231969,45.0
231970,30.0
231971,18.0
231974,25.0
231975,23.0
231976,13.0
231979,164.0
231980,79.0
231981,52.0
231982,32.0
231983,16.0
231984,61.0
231985,90.0
231986,128.0
231988,9.0
231989,12.0
231990,177.0
231991,92.0
231992,147.0
231993,31.0
231994,17.0
231997,72.0
231998,59.0
231999,23.0
232001,78.0
232002,92.0
232003,5.0
232004,25.0
232005,25.0
232007,59.0
232008,38.0
232009,20.0
232011,38.0
232012,42.0
232013,50.0
232014,16.0
232017,33.0
232018,43.0
232019,51.0
232020,49.0
232021,26.0
232022,15.0
232024,74.0
232025,52.0
232026,80.0
232027,69.0
232028,26.0
232029,35.0
232030,39.0
232031,58.0
232035,44.0
232036,59.0
232037,54.0
232038,57.0
232039,34.0
232043,51.0
232044,4.0
232046,200.0
232047,123.0
232048,83.0
232051,82.0
232052,95.0
232053,127.0
232054,14.0
232057,156.0
232058,71.0
232059,124.0
232060,29.0
232064,79.0
232065,98.0
232066,43.0
232068,67.0
232069,135.0
232070,23.0
232073,79.0
232074,61.0
232075,19.0
232076,22.0
232077,35.0
232078,47.0
232079,10.0
232080,12.0
232081,13.0
232082,125.0
232083,28.0
232084,53.0
232085,36.0
232086,31.0
232088,52.0
232089,74.0
232090,55.0
232092,26.0
232093,41.0
232094,6.0
232096,14.0
232100,29.0
232101,21.0
232102,6.0
232103,8.0
232104,73.0
232105,32.0
232106,24.0
232107,5.0
232108,26.0
232109,65.0
232110,30.0
232113,26.0
232115,40.0
232116,50.0
232118,22.0
232119,33.0
232120,25.0
232122,17.0
232124,40.0
232125,38.0
232126,22.0
232128,20.0
232129,18.0
232130,11.0
232133,52.0
232134,49.0
232135,8.0
232137,24.0
232138,37.0
232139,39.0
232140,12.0
232141,18.0
232142,19.0
232143,73.0
232144,22.0
232145,32.0
232146,21.0
232147,16.0
232148,31.0
232149,25.0
232150,20.0
232152,27.0
232153,33.0
232155,155.0
232156,107.0
232157,27.0
232158,38.0
232159,54.0
232160,95.0
232162,15.0
232163,76.0
232164,37.0
232165,67.0
232166,18.0
232167,10.0
232168,52.0
232169,31.0
232172,47.0
232173,84.0
232179,54.0
232180,46.0
232181,17.0
232182,37.0
232183,39.0
232184,89.0
232188,63.0
232189,36.0
232190,60.0
232191,53.0
232192,23.0
232195,51.0
232196,5.0
232197,34.0
232198,30.0
232199,11.0
232200,30.0
232201,60.0
232202,30.0
232206,86.0
232207,45.0
232208,75.0
232209,34.0
232210,106.0
232211,42.0
232213,64.0
232214,63.0
232217,37.0
232219,15.0
232220,25.0
232221,24.0
232222,5.0
232225,73.0
232226,19.0
232227,41.0
232228,18.0
232229,17.0
232230,29.0
232231,43.0
232232,25.0
232233,14.0
232234,18.0
232235,23.0
232237,11.0
232239,136.0
232240,84.0
232241,50.0
232244,47.0
232245,63.0
232246,94.0
232249,99.0
232250,46.0
232251,79.0
232252,15.0
232253,9.0
232255,56.0
232256,41.0
232257,19.0
232259,66.0
232260,93.0
232262,12.0
232265,15.0
232266,45.0
232267,22.0
232269,19.0
232270,30.0
232271,29.0
232275,78.0
232276,20.0
232277,41.0
232278,22.0
232279,17.0
232280,33.0
